包含以下主要手术或操作：
00.0300 周围血管治疗性超声
78.0200x002 肱骨人工骨植骨术
78.0300x004 尺骨人工骨植骨术
78.0300x005 桡骨人工骨植骨术
78.0301 桡骨植骨术
78.0302 尺骨植骨术
78.0401 腕骨植骨术
78.0402 舟状骨植骨术
78.0403 掌骨植骨术
78.0500x001 股骨植骨术
78.0500x002 股骨人工骨植骨术
78.0501 股骨颈骨折骨栓植入术
78.0600x001 髌骨植骨术
78.0600x003 髌骨人工骨植骨术
78.0700x004 胫骨人工骨植骨术
78.0700x006 腓骨人工骨植骨术
78.0701 胫骨植骨术
78.0702 腓骨植骨术
78.0802 跖骨植骨术
78.0900x001 跟骨植骨术
78.0900x008 颈椎植骨术
78.0900x009 胸椎植骨术
78.0900x010 腰椎植骨术
78.0900x012 髋骨植骨术
78.0900x014 跟骨人工骨植骨术
78.0900x015 颈椎人工骨植骨术
78.0900x017 髂骨人工骨植骨术
78.0900x018 胸椎人工骨植骨术
78.0900x019 腰椎人工骨植骨术
78.0900x022 髂骨植骨术
78.0901 骨盆植骨术
78.0902 指骨植骨术
78.0903 趾骨植骨术
78.0904 椎骨植骨术
78.1101 肩胛骨外固定架固定术
78.1102 锁骨外固定术
78.1103 肋骨外固定架固定术
78.1104 胸骨外固定架固定术
78.1201 肱骨外固定术
78.1301 桡骨外固定术
78.1302 尺骨外固定术
78.1401 腕骨外固定术
78.1402 掌骨外固定术
78.1501 股骨外固定术
78.1601 髌骨外固定术
78.1701 胫骨外固定术
78.1702 腓骨外固定术
78.1801 跗骨外固定术
78.1802 跖骨外固定术
78.1900x004 椎骨外固定架固定术
78.1901 盆骨外固定术
78.1902 指骨外固定术
78.1903 趾骨外固定术
78.2001 骨骺固定术
78.2901 指骨短缩术
78.2902 趾骨短缩术
78.2903 巨指畸形骨骺阻滞术
78.3200x001 肱骨延长术
78.3301 桡骨延长术
78.3302 尺骨延长术
78.3400x001 腕骨延长术
78.3401 掌骨延长术
78.3701 胫骨延长术
78.3800x001 跗骨延长术
78.3800x002 跖骨延长术
78.3900x001 指骨延长术
78.4101 肩胛骨成形术
78.4102 肩胛固定术
78.4103 锁骨成形术
78.4104 肋骨成形术
78.4105 胸骨成形术
78.4301 桡骨成形术
78.4401 腕骨成形术
78.4402 掌骨成形术
78.4501 股骨成形术
78.4801 跗骨成形术
78.4802 跖骨成形术
78.4900x001 跟骨修补术
78.4900x005 指骨修补术
78.4900x006 趾骨矫正术
78.4900x007 骨盆重建术
78.4901 骨盆成形术
78.4902 指骨成形术
78.4903 趾骨成形术
78.4904 椎骨成形术
78.5100x003 胸骨内固定装置再置入术
78.5100x004 锁骨髓内针内固定术
78.5100x005 胸骨钢板内固定术
78.5100x006 胸骨钢针内固定术
78.5100x007 胸骨螺钉内固定术
78.5100x009 肋骨钢板内固定术
78.5100x010 肋骨钢针内固定术
78.5100x011 肋骨螺钉内固定术
78.5100x012 肋骨髓内针内固定术
78.5100x013 肩胛骨钢板内固定术
78.5100x014 肩胛骨钢针内固定术
78.5100x015 肩胛骨螺钉内固定术
78.5100x016 锁骨钢板内固定术
78.5100x017 锁骨钢针内固定术
78.5100x018 锁骨螺钉内固定术
78.5101 肩胛骨内固定术
78.5102 锁骨内固定术
78.5103 胸骨内固定术
78.5104 肋骨内固定术
78.5200x003 肱骨螺钉内固定术
78.5200x004 肱骨髓内针内固定术
78.5200x005 肱骨钢板内固定术
78.5200x006 肱骨钢针内固定术
78.5201 肱骨内固定术
78.5300x002 尺骨钢针内固定术
78.5300x003 尺骨螺钉内固定术
78.5300x005 桡骨钢板内固定术
78.5300x006 桡骨钢针内固定术
78.5300x007 桡骨螺钉内固定术
78.5300x008 桡骨髓内针内固定术
78.5300x009 尺骨钢板内固定术
78.5301 桡骨内固定术
78.5302 尺骨内固定术
78.5400x003 腕骨螺钉内固定术
78.5400x004 腕骨空心钉内固定术
78.5400x005 掌骨钢板内固定术
78.5400x006 掌骨钢针内固定术
78.5400x007 掌骨螺钉内固定术
78.5400x008 掌骨髓内针内固定术
78.5400x009 腕骨钢板内固定术
78.5400x010 腕骨钢针内固定术
78.5400x011 掌骨钢丝内固定术
78.5400x012 腕关节镜下舟骨骨折固定术
78.5401 腕骨内固定术
78.5402 掌骨内固定术
78.5500x003 股骨髓内针内固定术
78.5500x005 股骨钢板内固定术
78.5500x006 股骨钢针内固定术
78.5500x007 股骨螺钉内固定术
78.5500x008 股骨头重建棒置入术
78.5501 股骨内固定术
78.5600x001 髌骨钢板内固定术
78.5600x002 髌骨钢针内固定术
78.5600x003 髌骨螺钉内固定术
78.5601 髌骨内固定术
78.5700x003 腓骨螺钉内固定术
78.5700x004 腓骨髓内针内固定术
78.5700x005 胫骨钢板内固定术
78.5700x006 胫骨钢针内固定术
78.5700x007 胫骨螺钉内固定术
78.5700x008 胫骨髓内针内固定术
78.5700x009 腓骨钢板内固定术
78.5700x010 腓骨钢针内固定术
78.5700x011 膝关节镜下后交叉韧带止点撕脱骨折~~固定术
78.5700x012 膝关节镜下胫骨髁间棘骨折固定术
78.5700x013 关节镜下胫骨钢丝内固定术
78.5701 胫骨内固定术
78.5702 腓骨内固定术
78.5800x002 跗骨钢针内固定术
78.5800x003 跗骨螺钉内固定术
78.5800x005 跖骨钢板内固定术
78.5800x006 跖骨钢针内固定术
78.5800x007 跖骨螺钉内固定术
78.5800x008 跖骨髓内针内固定术
78.5800x009 跗骨钢板内固定术
78.5801 跗骨内固定术
78.5802 跖骨内固定术
78.5900x019 指骨钢板内固定术
78.5900x020 趾骨钢板内固定术
78.5900x022 椎弓根钉内固定术
78.5900x025 椎骨内固定修正术
78.5900x026 脊柱可调节装置置入术(生长棒)
78.5900x027 骨盆钢板内固定术
78.5900x028 骨盆钢针内固定术
78.5900x029 骨盆螺钉内固定术
78.5900x030 骨盆髓内针内固定术
78.5900x031 指骨钢针内固定术
78.5900x032 指骨螺钉内固定术
78.5900x033 指骨髓内针内固定术
78.5900x034 趾骨钢针内固定术
78.5900x035 趾骨螺钉内固定术
78.5900x036 趾骨髓内针内固定术
78.5900x037 脊柱可调节装置调整术
78.5901 骨盆内固定术
78.5902 指骨内固定术
78.5903 趾骨内固定术
78.5904 椎骨内固定术
78.6100x004 肩锁关节内固定物取出术
78.6101 肩胛骨内固定装置去除术
78.6102 肩胛骨外固定装置去除术
78.6103 锁骨内固定装置去除术
78.6104 锁骨外固定装置去除术
78.6105 肋骨内固定装置去除术
78.6106 肋骨外固定装置去除术
78.6107 胸骨内固定装置去除术
78.6108 胸骨外固定装置去除术
78.6201 肱骨内固定装置去除术
78.6202 肱骨外固定装置去除术
78.6301 桡骨内固定装置去除术
78.6302 桡骨外固定装置去除术
78.6303 尺骨内固定装置去除术
78.6304 尺骨外固定装置去除术
78.6401 腕骨内固定装置去除术
78.6402 腕骨外固定装置去除术
78.6403 掌骨内固定装置去除术
78.6404 掌骨外固定装置去除术
78.6501 股骨内固定装置去除术
78.6502 股骨外固定装置去除术
78.6600x002 膝关节内固定物取出术
78.6600x003 膝关节镜下内固定物取出术
78.6601 髌骨内固定装置去除术
78.6602 髌骨外固定装置去除术
78.6701 胫骨内固定装置去除术
78.6702 胫骨外固定装置去除术
78.6703 腓骨内固定装置去除术
78.6704 腓骨外固定装置去除术
78.6705 踝关节内固定装置去除术
78.6706 踝关节外固定装置去除术
78.6800x005 楔骨内固定物取出术
78.6801 跗骨内固定装置去除术
78.6802 跗骨外固定装置去除术
78.6803 跖骨内固定装置去除术
78.6804 跖骨外固定装置去除术
78.6900x002 跟骨内固定物取出术
78.6900x008 髋关节内固定物取出术
78.6900x010 椎骨内固定物取出术
78.6900x016 椎骨外固定架去除术
78.6901 骨盆内固定装置去除术
78.6902 骨盆外固定装置去除术
78.6903 指骨内固定装置去除术
78.6904 指骨外固定装置去除术
78.6905 趾骨内固定装置去除术
78.6906 趾骨外固定装置去除术
78.6907 脊柱内固定装置去除术
78.6908 脊柱外固定装置去除术
78.7101 肩胛骨折骨术
78.7102 锁骨折骨术
78.7103 肋骨折骨术
78.7104 胸骨折骨术
78.7301 桡骨折骨术
78.7302 尺骨折骨术
78.7402 掌骨折骨术
78.7500 股骨折骨术
78.7701 胫骨折骨术
78.7702 腓骨折骨术
78.7801 跗骨折骨术
78.7802 跖骨折骨术
78.7901 骨盆折骨术
78.7902 指骨折骨术
78.7903 趾骨折骨术
78.7904 椎骨折骨术
78.9900x001 骨牵拉延长器置入术
79.0100x001 肱骨骨折闭合复位术
79.0201 桡骨骨折闭合性复位术
79.0202 尺骨骨折闭合性复位术
79.0301 腕骨骨折闭合性复位术
79.0302 掌骨骨折闭合性复位术
79.0400x004 指关节骨折闭合复位术(腕掌关节、掌~~指关节、指间关节)
79.0401 指骨骨折闭合性复位术
79.0500x002 股骨骨折闭合复位术
79.0601 胫骨骨折闭合性复位术
79.0602 腓骨骨折闭合性复位术
79.0603 踝关节骨折闭合性复位术
79.0604 髌骨骨折闭合性复位术
79.0700x002 距骨骨折闭合复位术
79.0700x005 跟骨骨折闭合复位术
79.0701 跗骨骨折闭合性复位术
79.0702 跖骨骨折闭合性复位术
79.0801 趾骨骨折闭合性复位术
79.0901 锁骨骨折闭合性复位术
79.0902 骨盆骨折闭合性复位术
79.1100x002 肱骨骨折闭合复位钢针内固定术
79.1100x003 肱骨骨折闭合复位螺钉内固定术
79.1100x004 肱骨骨折闭合复位髓内针内固定术
79.1100x005 肱骨骨折闭合复位钢板内固定术
79.1200x003 尺骨骨折闭合复位钢针内固定术
79.1200x004 桡骨骨折闭合复位钢针内固定术
79.1200x005 尺骨骨折闭合复位螺钉内固定术
79.1200x006 桡骨骨折闭合复位螺钉内固定术
79.1200x007 尺骨骨折闭合复位髓内针内固定术
79.1200x008 桡骨骨折闭合复位髓内针内固定术
79.1200x009 尺骨骨折闭合复位钢板内固定术
79.1200x010 桡骨骨折闭合复位钢板内固定术
79.1201 桡骨骨折闭合复位内固定术
79.1202 尺骨骨折闭合复位内固定术
79.1300x003 腕骨骨折闭合复位钢针内固定术
79.1300x004 掌骨骨折闭合复位钢针内固定术
79.1300x005 腕骨骨折闭合复位螺钉内固定术
79.1300x006 掌骨骨折闭合复位螺钉内固定术
79.1300x007 腕骨骨折闭合复位空心钉内固定术
79.1300x008 掌骨骨折闭合复位髓内针内固定术
79.1300x009 掌骨骨折闭合复位钢板内固定术
79.1301 腕骨骨折闭合复位内固定术
79.1302 掌骨骨折闭合复位内固定术
79.1400x002 指骨骨折闭合复位钢针内固定术
79.1400x003 指骨骨折闭合复位螺钉内固定术
79.1400x004 指骨骨折闭合复位髓内针内固定术
79.1500x006 股骨骨折闭合复位髓内针内固定术
79.1500x007 股骨骨折闭合复位钢针内固定术
79.1500x008 股骨骨折闭合复位螺钉内固定术
79.1600x004 胫骨骨折闭合复位髓内针内固定术
79.1600x006 胫骨骨折闭合复位螺钉内固定术
79.1600x007 踝关节骨折闭合复位髓内针内固定术
79.1600x008 踝关节骨折闭合复位钢针内固定术
79.1600x009 腓骨骨折闭合复位髓内针内固定术
79.1600x010 腓骨骨折闭合复位钢针内固定术
79.1600x011 腓骨骨折闭合复位螺钉内固定术
79.1600x012 胫骨骨折闭合复位钢板内固定术
79.1600x013 踝关节骨折闭合复位螺钉内固定术
79.1600x014 腓骨骨折闭合复位钢板内固定术
79.1601 胫骨骨折闭合复位内固定术
79.1602 腓骨骨折闭合复位内固定术
79.1603 踝关节骨折闭合复位内固定术
79.1700x005 跖骨骨折闭合复位钢针内固定术
79.1700x006 跖骨骨折闭合复位螺钉内固定术
79.1700x007 跗骨骨折闭合复位螺钉内固定术
79.1700x009 跟骨骨折闭合复位钢针内固定术
79.1700x010 跟骨骨折闭合复位螺钉内固定术
79.1700x011 跖骨骨折闭合复位髓内针内固定术
79.1700x012 跗骨骨折闭合复位钢针内固定术
79.1701 跗骨骨折闭合复位内固定术
79.1702 跖骨骨折闭合复位内固定术
79.1800x002 趾骨骨折闭合复位钢针内固定术
79.1800x003 趾骨骨折闭合复位髓内针内固定术
79.1900x005 髌骨骨折闭合复位空心钉内固定术
79.1900x006 锁骨骨折闭合复位钢板内固定术
79.1900x007 锁骨骨折闭合复位钢针内固定术
79.1900x008 锁骨骨折闭合复位螺钉内固定术
79.1900x009 锁骨骨折闭合复位髓内针内固定术
79.1901 肋骨骨折闭合复位内固定术
79.1902 锁骨骨折闭合复位内固定术
79.1903 骨盆骨折闭合复位内固定术
79.2101 肱骨骨折切开复位术
79.2201 桡骨骨折切开复位术
79.2202 尺骨骨折切开复位术
79.2301 腕骨骨折切开复位术
79.2302 掌骨骨折切开复位术
79.2400x002 指关节骨折切开复位术(腕掌关节、掌~~指关节、指间关节)
79.2401 指骨骨折切开复位术
79.2501 股骨骨折切开复位术
79.2601 胫骨骨折切开复位术
79.2602 腓骨骨折切开复位术
79.2603 踝关节骨折切开复位术
79.2700x004 跟骨骨折切开复位术
79.2701 跗骨骨折切开复位术
79.2702 跖骨骨折切开复位术
79.2801 趾骨骨折切开复位术
79.2900x004 髌骨骨折切开复位术
79.2901 锁骨骨折切开复位术
79.3100x004 肱骨骨折切开复位钢针内固定术
79.3100x005 肱骨骨折切开复位钢板内固定术
79.3100x006 肱骨骨折切开复位螺钉内固定术
79.3100x007 肱骨骨折切开复位髓内针内固定术
79.3100x008 肱骨骨折切开复位空心钉内固定术
79.3100x009 肱骨骨折切开复位 TiNi 环抱器内固定~~术
79.3101 肱骨骨折切开复位内固定术
79.3200x001 尺骨骨折切开复位钢板内固定术
79.3200x002 尺骨骨折切开复位髓内针内固定术
79.3200x009 尺骨骨折切开复位螺钉内固定术
79.3200x010 尺骨骨折切开复位钢针内固定术
79.3200x011 桡骨骨折切开复位钢板内固定术
79.3200x012 桡骨骨折切开复位螺钉内固定术
79.3200x013 桡骨骨折切开复位髓内针内固定术
79.3200x014 桡骨骨折切开复位钢针内固定术
79.3201 桡骨骨折切开复位内固定术
79.3202 尺骨骨折切开复位内固定术
79.3300x005 掌骨骨折切开复位钢板内固定术
79.3300x006 掌骨骨折切开复位螺钉内固定术
79.3300x007 掌骨骨折切开复位髓内针内固定术
79.3300x008 掌骨骨折切开复位钢针内固定术
79.3300x009 腕骨骨折切开复位钢板内固定术
79.3300x010 腕骨骨折切开复位螺钉内固定术
79.3300x012 腕骨骨折切开复位钢针内固定术
79.3300x013 腕骨骨折切开复位空心钉内固定术
79.3301 腕骨骨折切开复位内固定术
79.3302 掌骨骨折切开复位内固定术
79.3400x002 指骨骨折切开复位螺钉内固定术
79.3400x003 指骨骨折切开复位髓内针内固定术
79.3400x004 指骨骨折切开复位钢针内固定术
79.3400x005 指骨骨折切开复位钢板内固定术
79.3400x006 指关节骨折切开复位内固定术(腕掌~~关节、掌指关节、指间关节)
79.3401 指骨骨折切开复位内固定术
79.3500x016 股骨骨折切开复位钢板内固定术
79.3500x017 股骨骨折切开复位螺钉内固定术
79.3500x018 股骨骨折切开复位髓内针内固定术
79.3500x019 股骨骨折切开复位钢针内固定术
79.3500x020 股骨骨折切开复位钢丝内固定术
79.3501 股骨骨折切开复位内固定术
79.3600x008 腓骨骨折切开复位钢针内固定术
79.3600x009 踝关节骨折切开复位钢板内固定术
79.3600x010 踝关节骨折切开复位螺钉内固定术
79.3600x011 踝关节骨折切开复位髓内针内固定术
79.3600x012 踝关节骨折切开复位钢针内固定术
79.3600x013 胫骨骨折切开复位钢板内固定术
79.3600x014 胫骨骨折切开复位螺钉内固定术
79.3600x015 胫骨骨折切开复位髓内针内固定术
79.3600x016 胫骨骨折切开复位钢针内固定术
79.3600x017 腓骨骨折切开复位钢板内固定术
79.3600x018 腓骨骨折切开复位螺钉内固定术
79.3600x019 腓骨骨折切开复位髓内针内固定术
79.3601 胫骨骨折切开复位内固定术
79.3602 腓骨骨折切开复位内固定术
79.3603 踝关节骨折切开复位内固定术
79.3604 髌骨骨折切开复位内固定术
79.3605 胫骨骨折切开复位内固定，经关节镜
79.3700x010 跗骨骨折切开复位螺钉内固定术
79.3700x011 跗骨骨折切开复位髓内针内固定术
79.3700x012 跗骨骨折切开复位钢针内固定术
79.3700x013 跟骨骨折切开复位钢板内固定术
79.3700x014 跟骨骨折切开复位螺钉内固定术
79.3700x015 跖骨骨折切开复位螺钉内固定术
79.3700x016 跖骨骨折切开复位髓内针内固定术
79.3700x017 跖骨骨折切开复位钢针内固定术
79.3700x018 跟骨骨折切开复位钢针内固定术
79.3700x019 跖骨骨折切开复位钢板内固定术
79.3700x020 楔骨骨折切开复位螺钉内固定术
79.3700x031 距骨骨折切开复位螺钉内固定术
79.3700x033 距骨骨折切开复位钢针内固定术
79.3700x055 距骨骨折切开复位钢板内固定术
79.3701 跗骨骨折切开复位内固定术
79.3702 跖骨骨折切开复位内固定术
79.3800x002 趾骨骨折切开复位螺钉内固定术
79.3800x003 趾骨骨折切开复位髓内针内固定术
79.3800x004 趾骨骨折切开复位钢针内固定术
79.3900x001 髌骨骨折切开复位张力带钢丝内固定~~术
79.3900x002 髌骨骨折切开复位螺钉内固定术
79.3900x025 骨盆骨折切开复位螺钉内固定术
79.3900x026 骨盆骨折切开复位髓内针内固定术
79.3900x027 骨盆骨折切开复位钢针内固定术
79.3900x028 肩胛骨骨折切开复位螺钉内固定术
79.3900x030 肩胛骨骨折切开复位钢针内固定术
79.3900x034 肋骨骨折切开复位螺钉内固定术
79.3900x036 肋骨骨折切开复位钢针内固定术
79.3900x037 髂骨骨折切开复位螺钉内固定术
79.3900x039 髂骨骨折切开复位钢针内固定术
79.3900x040 锁骨骨折切开复位螺钉内固定术
79.3900x041 锁骨骨折切开复位髓内针内固定术
79.3900x042 锁骨骨折切开复位钢针内固定术
79.3900x043 骨盆骨折切开复位钢板内固定术
79.3900x044 肩胛骨骨折切开复位钢板内固定术
79.3900x045 髋骨骨折切开复位钢板内固定术
79.3900x046 髋骨骨折切开复位螺钉内固定术
79.3900x048 髋骨骨折切开复位钢针内固定术
79.3900x049 肋骨骨折切开复位钢板内固定术
79.3900x050 髂骨骨折切开复位钢板内固定术
79.3900x051 锁骨骨折切开复位钢板内固定术
79.3900x052 髌骨骨折切开复位聚髌器内固定术
79.3900x053 胸骨骨折切开复位钢板内固定术
79.3900x054 胸骨骨折切开复位螺钉内固定术
79.3901 盆骨骨折切开复位内固定术
79.3902 肩胛骨骨折切开复位内固定术
79.3903 肋骨骨折切开复位内固定术
79.3904 锁骨骨折切开复位内固定术
79.3905 胸骨骨折切开复位内固定术
79.4201 桡骨骨骺分离闭合复位术
79.4602 腓骨骨骺分离闭合复位术
79.5100 肱骨骨骺分离的开放性复位术
79.5601 胫骨骨骺分离切开复位术
79.6000 开放性骨折部位的清创术
79.6100 肱骨开放性骨折部位的清创术
79.6202 尺骨开放性骨折清创术
79.6301 腕骨开放性骨折清创术
79.6302 掌骨开放性骨折清创术
79.6400 手指开放性骨折部位的清创术
79.6901 锁骨开放性骨折清创术
79.7000 脱位的闭合性复位术
79.7100 肩脱位闭合性复位术
79.7300 腕脱位闭合性复位术
79.7401 掌指关节脱位闭合性复位术
79.7402 指关节脱位闭合复位术
79.7600 膝脱位闭合性复位术
79.7700 踝脱位闭合性复位术
79.7801 跖关节脱位闭合复位术
79.7802 趾关节脱位闭合性复位术
79.8100x004 肩锁关节脱位切开复位术
79.8100x006 肩锁关节脱位切开复位内固定术
79.8200 肘脱位开放性复位术
79.8300 腕脱位开放性复位术
79.8402 掌指关节脱位切开复位术
79.8500 髋脱位开放性复位术
79.8802 距下关节脱位切开复位术
79.8901 胸锁关节切开复位术
79.8904 颈后入路寰枢椎复位内固定术
79.9100 肱骨损伤的手术
80.0301 腕关节切开假体去除关节旷置术
80.0401 指关节切开假体去除关节旷置术
80.0801 趾关节切开假体去除关节旷置术
80.1100 肩关节切开术
80.1200 肘关节切开术
80.1600 膝关节切开术
80.1604 关节镜膝关节游离体取出术
80.1700 踝关节切开术
80.7401 关节镜指关节滑膜切除术
80.8800x004 跖趾关节镜下病损切除术
80.8900x001 骶髂关节病损切除术
80.8900x004 项韧带病损切除术
80.8900x005 胸锁关节病损切除术
80.9200 肘关节的其他切除术
80.9600 膝关节的其他切除术
80.9800x001 跖趾关节切除术
80.9900x001 黄韧带部分切除术
80.9900x002 假关节切除术
80.9900x004 肋软骨切除术
81.1100 踝融合术
81.1400 跗骨间融合术
81.1401 跟骰关节融合术
81.2101 髋关节融合术
81.2901 骶髂关节融合术
81.4901 踝关节内侧韧带修补术
81.4902 踝关节外侧韧带修补术
81.5400 全部膝关节置换
81.5900 下肢关节置换修复术
81.7100x004 异体指关节游离移植术
81.7100x005 人工掌指关节置换术
81.7900 手、指和腕关节的其他修补术
81.8000 肩关节全部置换
81.8100 肩关节部分置换
81.8201 关节镜习惯性肩关节脱位修补术
81.8301 肩峰成形术
81.8302 肩关节盂成形术
81.8303 肩锁关节修补术
81.8304 高肩胛症松解术
81.8400 肘关节全部置换
81.8401 肘关节部分置换术
81.9101 关节抽吸术
81.9201 关节治疗性物质注射
81.9202 韧带治疗性物质注射
81.9600x009 关节软骨修复术
81.9704 指关节置换修复术
81.9900 关节结构的其他手术
82.0103 手部肌腱切开异物去除术
82.0201 手部肌肉异物去除术
82.0901 手部软组织切开术
82.0902 手部软组织切开异物去除术
82.1900x002 手部肌肉松解术
82.3100 手黏液囊切除术
82.3601 手部肌肉清创术
82.4301 手部伸肌腱延迟性缝合术
82.4501 手部伸肌腱缝合术
82.5502 手部肌腱缩短术
82.5602 对掌肌成形术
82.6101 足趾转位代拇指术
82.6102 手指转位代拇指术
82.7100x003 游离腱片法屈肌腱滑车重建术
82.7100x004 腱环法屈肌腱滑车重建术
82.7101 拇对掌肌功能重建术
82.7901 手肌腱硅条成形术
82.8101 手指代手指再造术
82.8102 足趾代手指再造术
82.8201 裂指畸形修补术
82.8900x002 镜影手畸形矫正术
82.8900x003 缩窄环畸形矫正术
82.8902 手筋膜折叠术
82.9100x004 手指肌腱松解术
82.9103 手部肌腱粘连松解术
82.9300x001 手软组织抽吸术
82.9600x001 手软组织局部作用治疗性物质注射
83.0102 腱鞘松解术
83.0103 腱鞘米粒样小体去除术
83.0200x005 前臂切开减压术
83.0200x006 小腿减张术
83.0201 肌肉筋膜切开减压术
83.0202 肌肉切开探查术
83.0203 肌肉切开异物取出术
83.0204 肌肉切开引流术
83.0205 臀中肌综合症减压术
83.0301 去除黏液囊钙质沉积物
83.0900x003 筋膜间隙切开减压术
83.0901 筋膜切开术
83.0902 软组织探查术
83.0903 软组织切开异物取出术
83.0904 软组织切开引流术
83.1101 跟腱挛缩松解术
83.1300x007 肌腱松解术
83.1302 髂腰肌腱切断术
83.1400x006 跖筋膜切断术
83.1404 腿筋膜松解术
83.1405 髂胫束切断术
83.1900x005 环咽肌切断术
83.1900x008 肩胛提肌切断术
83.1900x009 单侧内收肌和髂腰肌切断术
83.1900x012 髂腰肌切断术
83.1900x013 前斜角肌切断术
83.1900x017 臀肌切断术
83.1900x019 胸腔镜下胸锁乳突肌切断术
83.1900x020 胸锁乳突肌部分切断术
83.1900x024 中、前斜角肌切断术
83.1901 肌肉松解术
83.1902 肌肉切断术
83.1903 胸锁乳突肌切断术
83.2900x001 肌腱、血管、神经探查术
83.2900x003 足血管、神经、肌腱探查术
83.3100 腱鞘病损切除术
83.3101 腱鞘囊肿切除术
83.3200x001 背部肌肉病损切除术
83.3200x007 躯干肌肉病损切除术
83.3201 骨化性肌炎切除术
83.3900x001 腘窝病损切除术
83.3900x016 滑囊病损切除术
83.3900x017 软组织病损切除术
83.3901 肌腱病损切除术
83.3902 腘窝囊肿切除术
83.3903 筋膜病损切除术
83.3904 颈部软组织病损切除术
83.4100x001 肌腱切取术
83.4200x002 腱膜切除术
83.4201 肌腱切除术
83.4202 腱鞘切除术
83.4300x001 肌肉切取术
83.4301 肌肉切取用做移植物
83.4302 筋膜切取用做移植物
83.4400x001 筋膜切除术
83.4400x002 阔筋膜部分切除术
83.4400x003 足筋膜切除术
83.4500x001 肌肉切除术
83.4500x003 肩胛舌骨肌部分切除术
83.4500x004 颈伸肌部分切除术
83.4500x005 前斜角肌切除术
83.4500x006 咬肌部分切除术
83.4500x007 中斜角肌部分切除术
83.4500x008 耻骨直肠肌部分切除术
83.4501 肌肉清创术
83.4502 斜角肌切除术
83.4900 软组织的其他切除术
83.5x00 黏液囊切除术
83.6100 腱鞘缝合术
83.6201 肌腱延迟缝合术
83.6301 冈上肌修补术
83.6400x015 ??长伸肌腱缝合术
83.6401 肌腱缝合术
83.6402 跟腱缝合术
83.6403 腱膜缝合术
83.6500x001 腹直肌缝合术
83.6500x014 提肛肌缝合术
83.6500x015 臀部肌缝合术
83.6500x017 胸锁乳突肌缝合术
83.6500x018 上肢肌肉缝合术
83.6501 肌肉缝合术
83.6502 筋膜缝合术
83.7100 腱前徙术
83.7200 腱后徙术
83.7300x002 肌腱再接术
83.7400x001 肌肉再接术
83.7501 肌腱转移术
83.7600x003 髂胫束移位术
83.7900x001 肌肉移位术
83.7900x004 斜方肌代三角肌术
83.7900x005 背阔肌移位术
83.7900x006 比目鱼肌移位术
83.7900x007 大腿肌移位术
83.7900x008 大圆肌移位术
83.7900x009 腓肠肌移位术
83.7900x010 腹部肌移位术
83.7900x011 三角肌移位术
83.7900x012 臀大肌移位术
83.7900x013 胸大肌移位术
83.8100x003 人工肌腱移植术
83.8101 异体肌腱移植术
83.8200x001 背阔肌移植术
83.8200x005 颞筋膜移植术
83.8200x007 背阔肌游离移植术
83.8200x008 肌肉游离移植术
83.8200x009 股薄肌移植术
83.8200x010 斜方肌移植术
83.8200x011 胸大肌移植术
83.8201 肌肉移植术
83.8202 筋膜移植术
83.8300 肌腱滑车重建术
83.8401 畸形足埃文斯(EVANS)手术
83.8500x011 半腱肌延长术
83.8500x012 背阔肌延长术
83.8500x013 肱桡肌腱缩短术
83.8500x014 肱桡肌腱延长术
83.8500x015 肱三头肌腱缩短术
83.8500x016 肱三头肌腱延长术
83.8500x017 股二头肌腱缩短术
83.8500x018 股二头肌腱延长术
83.8500x019 股内收肌腱缩短术
83.8500x020 股内收肌腱延长术
83.8500x021 股三头肌腱缩短术
83.8500x022 股三头肌腱延长术
83.8500x023 股四头肌腱缩短术
83.8500x024 股四头肌腱延长术
83.8500x025 股直肌腱缩短术
83.8500x026 股直肌腱延长术
83.8500x027 肩胛下肌延长术
83.8500x028 胫后肌腱缩短术
83.8500x029 胫后肌腱延长术
83.8500x030 胫前肌腱缩短术
83.8500x031 胫前肌腱延长术
83.8500x032 胫前肌延长术
83.8500x033 足屈肌腱缩短术
83.8500x034 足伸肌腱缩短术
83.8501 肌腱紧缩术
83.8502 肌腱延长术
83.8700x001 肌肉成形术
83.8700x005 三角肌重建术
83.8700x009 胸大肌成形术
83.8701 肌肉修补术
83.8800x001 跟腱修补术
83.8801 肌腱固定术
83.8802 肌腱成形术
83.8803 肌腱修补术
83.8900x002 筋膜断蒂术
83.8901 筋膜成形术
83.8902 筋膜延长术
83.8903 筋膜疝修补术
83.8904 筋膜折叠术
83.8905 筋膜固定术
83.9100x001 关节镜下臀肌挛缩松解术
83.9100x005 上肢肌腱粘连松解术
83.9100x008 下肢肌腱粘连松解术
83.9104 筋膜松解术
83.9201 骨骼肌刺激器置入术
83.9202 骨骼肌刺激器置换术
83.9300 去除骨骼肌刺激器
83.9900x003 肌腱打孔术
83.9901 黏液囊缝合术
84.0102 手指截断术，拇指除外
84.0302 掌截断术
84.0900x001 肩胛带离断术
84.1102 多趾截除术
84.1103 跖骨头截断术
84.1501 小腿截断术
84.3x00 截断残端的修复术
84.4102 肩假体安装
84.5500x003 丙烯酸水泥骨空隙填充
84.5500x004 钙质骨空隙填充
84.5500x005 聚甲基丙烯酸甲酯骨空隙填充
84.5501 骨空隙骨水泥填充术
