包含以下主要手术或操作：
00.0300 周围血管治疗性超声
66.7901 输卵管成形术
66.7902 输卵管移植术
66.7904 输卵管切断再通术
66.7905 腹腔镜输卵管成形术
67.6100 子宫颈裂伤缝合术
68.0x00x004 子宫切开探查术
68.0x00x005 子宫切开异物取出术
68.4901 经腹全子宫切除术
69.2300 经阴道慢性子宫内翻修补术
69.2901 子宫韧带修补术
69.4200 子宫瘘管闭合术
69.4900x006 宫腔镜下子宫修补术
70.5305 全盆底重建术
70.6200x002 阴道成形术
70.6400x001 人工阴道重建术
70.7100 阴道裂伤缝合术
70.7101 后穹窿裂伤缝合术
70.7200 结肠阴道瘘修补术
70.7300 直肠阴道瘘修补术
70.7400x001 小肠-阴道瘘修补术
70.7401 小肠-阴道瘘切除术
70.7900x005 阴道断蒂缝合术
70.7900x006 阴道断蒂止血术
70.7900x010 阴道黏膜瓣移植术
70.7901 阴道延长术
70.7902 阴道扩张术
70.7903 阴道缩窄术
70.7905 阴道残端缝合术
70.7906 阴道会阴成形术
70.7907 阴道穹窿修补术
70.7909 腹腔镜阴道会阴成形术
71.7101 外阴裂伤缝合术
71.7102 会阴裂伤缝合术
71.7900x008 小阴唇成形术
71.7900x010 后盆底重建术
71.7900x011 前盆底重建术
71.7900x012 阴唇黏膜游离移植术
71.7900x013 阴唇成形术
71.7901 外阴成形术
71.7903 会阴成形术
76.0100 面骨死骨切除术
76.0101 下颌骨死骨切除术
76.0102 上颌骨死骨切除术
76.0900x001 面骨切开术
76.0900x003 下颌骨劈开术
76.0900x004 颌骨探查术
76.0901 下颌骨切开引流术
76.0902 上颌骨切开引流术
76.0903 面骨骨折碎片取出术
76.0904 颌骨囊肿开窗引流术
76.0905 面骨开窗术
76.1101 颌骨活组织检查术
76.2x00x014 面骨病损局部切除术
76.2x01 下颌骨病损切除术
76.2x02 上颌骨病损切除术
76.2x03 面骨骨折清创术
76.3100x009 髁突高位切除术
76.3100x010 髁突摘除术
76.3102 半下颌骨切除术
76.3900x003 鼻内窥镜下上颌骨部分切除术
76.3900x013 面骨部分切除术
76.3900x014 上颌骨部分切除伴人工骨置入术
76.3900x016 上颌骨次全切除术
76.3901 上颌骨部分切除伴植骨术
76.3902 上颌骨部分切除术
76.4100 下颌骨全部切除术同时伴重建术
76.4200x002 下颌骨全部切除术
76.4300x003 下颌骨重建术
76.4301 下颌骨缺损修复术
76.4400x002 面骨骨全部切除伴重建术
76.4500x003 面骨骨全部切除术
76.4501 眶骨切除术
76.4502 上颌骨全部切除术
76.4503 颧骨全切术
76.4600x001 额骨重建术
76.4600x003 眶外壁重建术
76.4600x004 眉弓重建术
76.4600x005 颧骨重建术
76.4600x007 上颌骨重建术
76.5x00 颞下颌关节成形术
76.5x00x001 关节镜下颞颌关节成形术
76.6100 下颌支闭合性骨成形术[骨切开术]
76.6200 开放性下颌支骨成形术[骨切开术]
76.6300 下颌骨体骨成形术[骨切开术]
76.6400x002 下颌下缘去骨成形术
76.6400x008 下颌角成形术
76.6400x016 下颌根尖下截骨成形术
76.6400x017 下颌矢状劈开术
76.6401 下颌骨成形术
76.6402 下颌骨截骨成形术
76.6403 下颌后退术
76.6404 下颌前徙术
76.6500x004 上颌骨部分骨成形术
76.6500x006 上颌 LeFortΙ型分块截骨成形术
76.6500x008 上颌 LeFortⅡ型分块截骨成形术
76.6500x009 上颌 LefortⅢ型截骨成形术
76.6501 上颌骨成形术
76.6502 上颌 LefortⅠ型截骨成形术
76.6503 上颌 LefortⅡ型截骨成形术
76.6600 上颌骨全骨成形术[骨切开术]
76.6700 颏缩小成形术
76.6800x002 颏成形术
76.6800x003 颏增大成形术
76.6801 颏硅胶植入增大成形术
76.6802 隆颏术
76.6900x003 颧弓降低术
76.6900x004 髁突成形术
76.6901 颌骨修整术
76.6902 面骨成形术
76.6903 颧骨成形术
76.6904 颧弓成形术
76.6905 颧骨增高术
76.7000 面骨骨折复位术
76.7100 颧骨骨折闭合性复位术
76.7200 颧骨骨折开放性复位术
76.7200x001 颧弓骨折切开复位术
76.7201 颧骨骨折切开复位内固定术
76.7300 上颌骨骨折闭合性复位术
76.7300x001 鼻内窥镜下上颌骨骨折闭合复位术
76.7301 上颌骨折闭合复位伴牙弓夹板结扎固定~~术
76.7400 上颌骨骨折开放性复位术
76.7401 上颌骨骨折切开复位内固定术
76.7500 下颌骨骨折闭合性复位术
76.7501 下颌骨骨折闭合复位伴牙弓夹板结扎固~~定术
76.7600 下颌骨骨折开放性复位术
76.7601 髁状突骨折切开复位内固定术
76.7602 下颌骨骨折切开复位内固定术
76.7700 牙槽骨折开放性复位术
76.7701 牙槽骨折切开复位内固定术
76.7702 牙槽骨骨折切开复位伴牙齿栓结术
76.7800x001 面骨骨折闭合复位拉力螺钉内固定~~术
76.7800x003 齿槽骨折闭合复位内固定术
76.7801 眶骨骨折闭合复位术
76.7802 内镜下眶壁骨折整复术
76.7900x001 眶壁骨折切开复位术
76.7900x006 面骨骨折切开复位术
76.7900x013 髁突骨折切开复位内固定术
76.7901 面骨骨折切开复位内固定术
76.7902 眶骨骨折切开复位术
76.7903 眶骨骨折切开复位内固定术
76.9100x002 面骨自体骨植入术
76.9100x004 上颌骨自体骨植入术
76.9100x007 下颌骨自体骨植入术
76.9100x008 眼眶骨片垫高术
76.9100x009 眶骨缺损修复术
76.9101 下颌骨骨移植术
76.9102 上颌骨骨移植术
76.9200x001 面骨硅胶假体置入术
76.9200x003 面骨钛网置入术
76.9200x004 下颌骨钛板置入术
76.9200x005 面部生物材料充填术
76.9200x006 眶骨异质成形物置入术
76.9200x007 面骨钛网修补术
76.9200x008 面骨人工骨置入术
76.9200x009 面骨人工珊瑚置入术
76.9200x010 面骨表面植骨术
76.9200x011 上颌骨钛板置入术
76.9200x012 上颌骨人工假体置入术
76.9200x013 下颌骨人工假体置入术
76.9300 颞下颌脱位闭合性复位术
76.9400 颞下颌脱位开放性复位术
76.9500x003 颞下颌关节病损切除术
76.9500x004 颞下颌关节置换术
76.9501 颞下颌关节松解术
76.9700 去除面骨内固定装置
76.9701 下颌骨内固定装置取出术
76.9702 上颌骨内固定装置取出术
77.0101 肩胛骨死骨去除术
77.0102 锁骨死骨去除术
77.0103 肋骨死骨去除术
77.0104 胸骨死骨去除术
77.0200 肱骨死骨去除术
77.0301 桡骨死骨去除术
77.0302 尺骨死骨去除术
77.0401 腕骨死骨去除术
77.0402 掌骨死骨去除术
77.0801 跗骨死骨去除术
77.0802 跖骨死骨去除术
77.0900x004 足骨死骨去除术
77.0900x005 坐骨死骨切除术
77.0901 骨盆死骨去除术
77.0902 指骨死骨去除术
77.0903 趾骨死骨去除术
77.1901 骨盆切开引流术
77.1902 指骨切开引流术
77.1903 趾骨切开引流术
77.1904 椎骨切开引流术
77.2100x001 肩胛骨截骨术
77.2100x002 锁骨截骨术
77.2101 肩胛骨楔形截骨术
77.2102 锁骨楔形截骨术
77.2103 肋骨楔形截骨术
77.2104 胸骨楔形截骨术
77.2400x002 掌骨截骨术
77.2401 腕骨楔形截骨术
77.2402 掌骨楔形截骨术
77.2800x001 跗骨截骨术
77.2800x002 跖骨截骨术
77.2801 跗骨楔形切骨术
77.2900x003 指骨截骨术
77.2900x004 椎骨截骨术
77.2900x005 趾骨截骨术
77.2900x006 跟骨截骨术
77.2900x007 髋脱位髋骨截骨术
77.2900x008 髂骨截骨术
77.2901 骨盆楔形截骨术
77.2902 指骨楔形截骨术
77.2903 趾骨楔形截骨术
77.2904 椎骨楔形截骨术
77.5100 ??囊肿切除术伴软组织矫正术和第一跖~~骨切开术
77.6100x008 胸廓骨病损切除术
77.6101 肩胛骨病损切除术
77.6102 锁骨病损切除术
77.6103 肋骨病损切除术
77.6104 胸骨病损切除术
77.6401 腕骨病损切除术
77.6402 掌骨病损切除术
77.6801 跗骨病损切除术
77.6802 跖骨病损切除术
77.6900x001 耻骨病损切除术
77.6900x007 跟骨病损切除术
77.6900x013 踝骨病损切除术
77.6900x025 髂骨病损切除术
77.6900x047 足骨病损切除术
77.6903 趾骨病损切除术
77.7101 肩胛骨切除术用作移植物
77.7102 肋骨切除术用作移植物
77.7900x001 跟骨取骨术
77.8100x007 第一肋骨部分切除术
77.8100x009 多根肋骨切除术
77.8101 肩胛骨部分切除术
77.8102 肩峰切除术
77.8103 肋骨部分切除术
77.8104 锁骨部分切除术
77.8105 锁骨头切除术
77.8106 胸骨部分切除术
77.8107 剑突切除术
77.8300x005 桡骨茎突切除术
77.8300x006 桡骨小头切除术
77.8300x007 关节镜下桡骨小头切除术
77.8302 桡骨头切除术
77.8400x001 月骨切除术
77.8401 腕骨部分切除术
77.8402 掌骨部分切除术
77.8900x026 足骨部分切除术
77.8900x027 跟骨部分切除术
77.8903 指骨部分切除术
77.8904 趾骨部分切除术
77.9101 肩胛骨全部切除术
77.9102 锁骨全部切除术
77.9103 肋骨骨全部切除术
77.9104 肋骨椎骨横突切除术
77.9105 颈肋切除术
77.9106 胸骨全部切除术
77.9801 跗骨切除术
77.9804 跖骨切除术
77.9902 指骨全部切除术
77.9903 趾骨全部切除术
77.9905 骶骨全部切除术
78.0000x003 同种异体骨植骨术
78.0100x002 锁骨人工骨植骨术
78.0101 肩胛骨植骨术
78.0102 锁骨植骨术
78.0103 肋骨植骨术
78.0104 胸骨植骨术
78.0401 腕骨植骨术
78.0403 掌骨植骨术
78.0900x001 跟骨植骨术
78.0902 指骨植骨术
78.0903 趾骨植骨术
78.1101 肩胛骨外固定架固定术
78.1102 锁骨外固定术
78.1103 肋骨外固定架固定术
78.1104 胸骨外固定架固定术
78.1401 腕骨外固定术
78.1402 掌骨外固定术
78.1801 跗骨外固定术
78.1802 跖骨外固定术
78.1901 盆骨外固定术
78.1902 指骨外固定术
78.1903 趾骨外固定术
78.2901 指骨短缩术
78.2902 趾骨短缩术
78.2903 巨指畸形骨骺阻滞术
78.3200x001 肱骨延长术
78.3301 桡骨延长术
78.3302 尺骨延长术
78.3400x001 腕骨延长术
78.3401 掌骨延长术
78.3800x001 跗骨延长术
78.3800x002 跖骨延长术
78.3900x001 指骨延长术
78.4101 肩胛骨成形术
78.4102 肩胛固定术
78.4103 锁骨成形术
78.4104 肋骨成形术
78.4401 腕骨成形术
78.4402 掌骨成形术
78.4801 跗骨成形术
78.4802 跖骨成形术
78.4900x001 跟骨修补术
78.4900x005 指骨修补术
78.4900x006 趾骨矫正术
78.4900x007 骨盆重建术
78.4901 骨盆成形术
78.4902 指骨成形术
78.4903 趾骨成形术
78.4904 椎骨成形术
78.5100x003 胸骨内固定装置再置入术
78.5100x004 锁骨髓内针内固定术
78.5100x005 胸骨钢板内固定术
78.5100x006 胸骨钢针内固定术
78.5100x007 胸骨螺钉内固定术
78.5100x009 肋骨钢板内固定术
78.5100x010 肋骨钢针内固定术
78.5100x011 肋骨螺钉内固定术
78.5100x012 肋骨髓内针内固定术
78.5100x013 肩胛骨钢板内固定术
78.5100x014 肩胛骨钢针内固定术
78.5100x015 肩胛骨螺钉内固定术
78.5100x016 锁骨钢板内固定术
78.5100x017 锁骨钢针内固定术
78.5100x018 锁骨螺钉内固定术
78.5101 肩胛骨内固定术
78.5102 锁骨内固定术
78.5103 胸骨内固定术
78.5104 肋骨内固定术
78.5400x003 腕骨螺钉内固定术
78.5400x004 腕骨空心钉内固定术
78.5400x005 掌骨钢板内固定术
78.5400x006 掌骨钢针内固定术
78.5400x007 掌骨螺钉内固定术
78.5400x008 掌骨髓内针内固定术
78.5400x009 腕骨钢板内固定术
78.5400x010 腕骨钢针内固定术
78.5400x011 掌骨钢丝内固定术
78.5400x012 腕关节镜下舟骨骨折固定术
78.5401 腕骨内固定术
78.5402 掌骨内固定术
78.5600x001 髌骨钢板内固定术
78.5600x002 髌骨钢针内固定术
78.5600x003 髌骨螺钉内固定术
78.5601 髌骨内固定术
78.5700x003 腓骨螺钉内固定术
78.5700x004 腓骨髓内针内固定术
78.5700x005 胫骨钢板内固定术
78.5700x006 胫骨钢针内固定术
78.5700x007 胫骨螺钉内固定术
78.5700x008 胫骨髓内针内固定术
78.5700x009 腓骨钢板内固定术
78.5700x010 腓骨钢针内固定术
78.5700x011 膝关节镜下后交叉韧带止点撕脱骨~~折固定术
78.5700x012 膝关节镜下胫骨髁间棘骨折固定术
78.5700x013 关节镜下胫骨钢丝内固定术
78.5701 胫骨内固定术
78.5702 腓骨内固定术
78.5800x002 跗骨钢针内固定术
78.5800x003 跗骨螺钉内固定术
78.5800x005 跖骨钢板内固定术
78.5800x006 跖骨钢针内固定术
78.5800x007 跖骨螺钉内固定术
78.5800x008 跖骨髓内针内固定术
78.5800x009 跗骨钢板内固定术
78.5801 跗骨内固定术
78.5802 跖骨内固定术
78.5900x019 指骨钢板内固定术
78.5900x020 趾骨钢板内固定术
78.5900x022 椎弓根钉内固定术
78.5900x025 椎骨内固定修正术
78.5900x026 脊柱可调节装置置入术(生长棒)
78.5900x027 骨盆钢板内固定术
78.5900x028 骨盆钢针内固定术
78.5900x029 骨盆螺钉内固定术
78.5900x030 骨盆髓内针内固定术
78.5900x031 指骨钢针内固定术
78.5900x032 指骨螺钉内固定术
78.5900x033 指骨髓内针内固定术
78.5900x034 趾骨钢针内固定术
78.5900x035 趾骨螺钉内固定术
78.5900x036 趾骨髓内针内固定术
78.5900x037 脊柱可调节装置调整术
78.5901 骨盆内固定术
78.5902 指骨内固定术
78.5903 趾骨内固定术
78.5904 椎骨内固定术
78.6100x004 肩锁关节内固定物取出术
78.6101 肩胛骨内固定装置去除术
78.6102 肩胛骨外固定装置去除术
78.6103 锁骨内固定装置去除术
78.6104 锁骨外固定装置去除术
78.6105 肋骨内固定装置去除术
78.6106 肋骨外固定装置去除术
78.6107 胸骨内固定装置去除术
78.6108 胸骨外固定装置去除术
78.6201 肱骨内固定装置去除术
78.6202 肱骨外固定装置去除术
78.6301 桡骨内固定装置去除术
78.6302 桡骨外固定装置去除术
78.6303 尺骨内固定装置去除术
78.6304 尺骨外固定装置去除术
78.6401 腕骨内固定装置去除术
78.6402 腕骨外固定装置去除术
78.6403 掌骨内固定装置去除术
78.6404 掌骨外固定装置去除术
78.6501 股骨内固定装置去除术
78.6502 股骨外固定装置去除术
78.6600x002 膝关节内固定物取出术
78.6600x003 膝关节镜下内固定物取出术
78.6601 髌骨内固定装置去除术
78.6602 髌骨外固定装置去除术
78.6701 胫骨内固定装置去除术
78.6702 胫骨外固定装置去除术
78.6703 腓骨内固定装置去除术
78.6704 腓骨外固定装置去除术
78.6705 踝关节内固定装置去除术
78.6706 踝关节外固定装置去除术
78.6800x005 楔骨内固定物取出术
78.6801 跗骨内固定装置去除术
78.6802 跗骨外固定装置去除术
78.6803 跖骨内固定装置去除术
78.6804 跖骨外固定装置去除术
78.6900x002 跟骨内固定物取出术
78.6900x008 髋关节内固定物取出术
78.6900x010 椎骨内固定物取出术
78.6900x016 椎骨外固定架去除术
78.6901 骨盆内固定装置去除术
78.6902 骨盆外固定装置去除术
78.6903 指骨内固定装置去除术
78.6904 指骨外固定装置去除术
78.6905 趾骨内固定装置去除术
78.6906 趾骨外固定装置去除术
78.6907 脊柱内固定装置去除术
78.6908 脊柱外固定装置去除术
78.7101 肩胛骨折骨术
78.7102 锁骨折骨术
78.7103 肋骨折骨术
78.7104 胸骨折骨术
78.7402 掌骨折骨术
78.7801 跗骨折骨术
78.7802 跖骨折骨术
78.7901 骨盆折骨术
78.7902 指骨折骨术
78.7903 趾骨折骨术
78.7904 椎骨折骨术
78.9900x001 骨牵拉延长器置入术
79.0302 掌骨骨折闭合性复位术
79.0400x004 指关节骨折闭合复位术(腕掌关节、~~掌指关节、指间关节)
79.0401 指骨骨折闭合性复位术
79.0603 踝关节骨折闭合性复位术
79.0700x002 距骨骨折闭合复位术
79.0700x005 跟骨骨折闭合复位术
79.0701 跗骨骨折闭合性复位术
79.0702 跖骨骨折闭合性复位术
79.0801 趾骨骨折闭合性复位术
79.0902 骨盆骨折闭合性复位术
79.1200x010 桡骨骨折闭合复位钢板内固定术
79.1201 桡骨骨折闭合复位内固定术
79.1202 尺骨骨折闭合复位内固定术
79.1300x003 腕骨骨折闭合复位钢针内固定术
79.1300x004 掌骨骨折闭合复位钢针内固定术
79.1300x005 腕骨骨折闭合复位螺钉内固定术
79.1300x006 掌骨骨折闭合复位螺钉内固定术
79.1300x007 腕骨骨折闭合复位空心钉内固定术
79.1300x008 掌骨骨折闭合复位髓内针内固定术
79.1300x009 掌骨骨折闭合复位钢板内固定术
79.1301 腕骨骨折闭合复位内固定术
79.1302 掌骨骨折闭合复位内固定术
79.1400x002 指骨骨折闭合复位钢针内固定术
79.1400x003 指骨骨折闭合复位螺钉内固定术
79.1400x004 指骨骨折闭合复位髓内针内固定术
79.1600x007 踝关节骨折闭合复位髓内针内固定~~术
79.1600x008 踝关节骨折闭合复位钢针内固定术
79.1600x010 腓骨骨折闭合复位钢针内固定术
79.1600x013 踝关节骨折闭合复位螺钉内固定术
79.1700x005 跖骨骨折闭合复位钢针内固定术
79.1700x006 跖骨骨折闭合复位螺钉内固定术
79.1700x007 跗骨骨折闭合复位螺钉内固定术
79.1700x009 跟骨骨折闭合复位钢针内固定术
79.1700x010 跟骨骨折闭合复位螺钉内固定术
79.1700x011 跖骨骨折闭合复位髓内针内固定术
79.1700x012 跗骨骨折闭合复位钢针内固定术
79.1701 跗骨骨折闭合复位内固定术
79.1702 跖骨骨折闭合复位内固定术
79.1800x002 趾骨骨折闭合复位钢针内固定术
79.1800x003 趾骨骨折闭合复位髓内针内固定术
79.1900x006 锁骨骨折闭合复位钢板内固定术
79.1900x007 锁骨骨折闭合复位钢针内固定术
79.1900x008 锁骨骨折闭合复位螺钉内固定术
79.1900x009 锁骨骨折闭合复位髓内针内固定术
79.1901 肋骨骨折闭合复位内固定术
79.2301 腕骨骨折切开复位术
79.2302 掌骨骨折切开复位术
79.2400x002 指关节骨折切开复位术(腕掌关节、~~掌指关节、指间关节)
79.2401 指骨骨折切开复位术
79.2603 踝关节骨折切开复位术
79.2700x004 跟骨骨折切开复位术
79.2701 跗骨骨折切开复位术
79.2702 跖骨骨折切开复位术
79.2801 趾骨骨折切开复位术
79.2900x004 髌骨骨折切开复位术
79.2901 锁骨骨折切开复位术
79.3200x010 尺骨骨折切开复位钢针内固定术
79.3300x005 掌骨骨折切开复位钢板内固定术
79.3300x006 掌骨骨折切开复位螺钉内固定术
79.3300x007 掌骨骨折切开复位髓内针内固定术
79.3300x008 掌骨骨折切开复位钢针内固定术
79.3300x009 腕骨骨折切开复位钢板内固定术
79.3300x010 腕骨骨折切开复位螺钉内固定术
79.3300x012 腕骨骨折切开复位钢针内固定术
79.3300x013 腕骨骨折切开复位空心钉内固定术
79.3301 腕骨骨折切开复位内固定术
79.3302 掌骨骨折切开复位内固定术
79.3400x002 指骨骨折切开复位螺钉内固定术
79.3400x003 指骨骨折切开复位髓内针内固定术
79.3400x004 指骨骨折切开复位钢针内固定术
79.3400x005 指骨骨折切开复位钢板内固定术
79.3400x006 指关节骨折切开复位内固定术(腕掌~~关节、掌指关节、指间关节)
79.3401 指骨骨折切开复位内固定术
79.3500x020 股骨骨折切开复位钢丝内固定术
79.3501 股骨骨折切开复位内固定术
79.3600x009 踝关节骨折切开复位钢板内固定术
79.3600x010 踝关节骨折切开复位螺钉内固定术
79.3600x011 踝关节骨折切开复位髓内针内固定~~术
79.3600x012 踝关节骨折切开复位钢针内固定术
79.3700x010 跗骨骨折切开复位螺钉内固定术
79.3700x011 跗骨骨折切开复位髓内针内固定术
79.3700x012 跗骨骨折切开复位钢针内固定术
79.3700x013 跟骨骨折切开复位钢板内固定术
79.3700x014 跟骨骨折切开复位螺钉内固定术
79.3700x015 跖骨骨折切开复位螺钉内固定术
79.3700x016 跖骨骨折切开复位髓内针内固定术
79.3700x017 跖骨骨折切开复位钢针内固定术
79.3700x018 跟骨骨折切开复位钢针内固定术
79.3700x019 跖骨骨折切开复位钢板内固定术
79.3700x020 楔骨骨折切开复位螺钉内固定术
79.3700x031 距骨骨折切开复位螺钉内固定术
79.3700x033 距骨骨折切开复位钢针内固定术
79.3700x055 距骨骨折切开复位钢板内固定术
79.3701 跗骨骨折切开复位内固定术
79.3702 跖骨骨折切开复位内固定术
79.3800x002 趾骨骨折切开复位螺钉内固定术
79.3800x003 趾骨骨折切开复位髓内针内固定术
79.3800x004 趾骨骨折切开复位钢针内固定术
79.3900x025 骨盆骨折切开复位螺钉内固定术
79.3900x026 骨盆骨折切开复位髓内针内固定术
79.3900x027 骨盆骨折切开复位钢针内固定术
79.3900x028 肩胛骨骨折切开复位螺钉内固定术
79.3900x030 肩胛骨骨折切开复位钢针内固定术
79.3900x034 肋骨骨折切开复位螺钉内固定术
79.3900x036 肋骨骨折切开复位钢针内固定术
79.3900x037 髂骨骨折切开复位螺钉内固定术
79.3900x039 髂骨骨折切开复位钢针内固定术
79.3900x040 锁骨骨折切开复位螺钉内固定术
79.3900x041 锁骨骨折切开复位髓内针内固定术
79.3900x042 锁骨骨折切开复位钢针内固定术
79.3900x043 骨盆骨折切开复位钢板内固定术
79.3900x044 肩胛骨骨折切开复位钢板内固定术
79.3900x045 髋骨骨折切开复位钢板内固定术
79.3900x046 髋骨骨折切开复位螺钉内固定术
79.3900x048 髋骨骨折切开复位钢针内固定术
79.3900x049 肋骨骨折切开复位钢板内固定术
79.3900x050 髂骨骨折切开复位钢板内固定术
79.3900x051 锁骨骨折切开复位钢板内固定术
79.3900x053 胸骨骨折切开复位钢板内固定术
79.3900x054 胸骨骨折切开复位螺钉内固定术
79.4602 腓骨骨骺分离闭合复位术
79.6100 肱骨开放性骨折部位的清创术
79.6201 桡骨开放性骨折清创术
79.6202 尺骨开放性骨折清创术
79.6301 腕骨开放性骨折清创术
79.6302 掌骨开放性骨折清创术
79.6400 手指开放性骨折部位的清创术
79.6601 胫骨开放性骨折清创术
79.6602 腓骨开放性骨折清创术
79.6701 跗骨开放性骨折清创术
79.6702 跖骨开放性骨折清创术
79.6800 趾开放性骨折部位的清创术
79.6900x002 髌骨开放性骨折清创术
79.6901 锁骨开放性骨折清创术
79.7100 肩脱位闭合性复位术
79.7300 腕脱位闭合性复位术
79.7401 掌指关节脱位闭合性复位术
79.7402 指关节脱位闭合复位术
79.7700 踝脱位闭合性复位术
79.7801 跖关节脱位闭合复位术
79.7802 趾关节脱位闭合性复位术
79.8100x003 肩关节脱位切开复位内固定术
79.8100x004 肩锁关节脱位切开复位术
79.8100x006 肩锁关节脱位切开复位内固定术
79.8300 腕脱位开放性复位术
79.8300x001 腕关节脱位切开复位内固定术
79.8401 指关节脱位切开复位术
79.8402 掌指关节脱位切开复位术
79.8700 踝脱位开放性复位术
79.8801 趾关节脱位切开复位术
79.8802 距下关节脱位切开复位术
79.8803 跖跗关节脱位切开复位术
79.8900x005 腕掌关节切开复位内固定术
79.8901 胸锁关节切开复位术
79.8904 颈后入路寰枢椎复位内固定术
80.0100x001 肩关节假体取出术
80.0300x001 腕关节假体取出术
80.0300x002 腕关节旷置术
80.0301 腕关节切开假体去除关节旷置术
80.0400x001 指关节假体取出术
80.0400x002 指关节旷置术
80.0401 指关节切开假体去除关节旷置术
80.0700x001 踝关节假体取出术
80.0800x001 趾关节假体取出术
80.0800x002 趾关节旷置术
80.0801 趾关节切开假体去除关节旷置术
80.0900x001 人工椎体取出术
80.1100 肩关节切开术
80.1101 关节镜肩关节游离体取出术
80.1300 腕关节切开术
80.1300x002 腕关节镜下游离体取出术
80.1400 手和指关节切开术
80.1604 关节镜膝关节游离体取出术
80.1700 踝关节切开术
80.1800x003 跖趾关节镜下游离体取出术
80.1801 跖趾关节切开术
80.1802 趾关节切开术
80.2100 关节镜肩关节检查
80.2200 关节镜肘关节检查
80.2300 关节镜腕关节检查
80.2401 关节镜指关节检查
80.2500 关节镜髋关节检查
80.2600 关节镜膝关节检查
80.2700 关节镜踝关节检查
80.2801 关节镜趾关节检查
80.4102 关节镜肩关节松解术
80.4202 关节镜肘关节松解术
80.4301 关节镜腕关节松解术
80.4400x004 掌指关节侧副韧带松解术
80.4901 骶韧带切断术
80.7100 肩关节滑膜切除术
80.7101 关节镜肩关节滑膜切除术
80.7300 腕关节滑膜切除术
80.7301 关节镜腕关节滑膜切除术
80.7400 手和指关节滑膜切除术
80.7401 关节镜指关节滑膜切除术
80.7700 踝关节滑膜切除术
80.7701 关节镜踝关节滑膜切除术
80.7800 足和趾关节滑膜切除术
80.7800x002 跖关节镜下跖关节滑膜切除术
80.7801 关节镜趾关节滑膜切除术
80.8301 腕关节病损切除术
80.8302 关节镜腕关节病损切除术
80.8401 指关节病损切除术
80.8402 关节镜指关节病损切除术
80.8800x004 跖趾关节镜下病损切除术
80.8801 趾关节病损切除术
80.8900x001 骶髂关节病损切除术
80.8900x004 项韧带病损切除术
80.8900x005 胸锁关节病损切除术
80.9800x001 跖趾关节切除术
80.9900x001 黄韧带部分切除术
80.9900x002 假关节切除术
80.9900x004 肋软骨切除术
80.9900x005 项韧带切除术
81.1100 踝融合术
81.1100x003 踝关节镜下踝关节融合术
81.1101 胫距关节融合术
81.1200x001 足三关节融合术
81.1300x004 踝关节镜下距下关节融合术
81.1400 跗骨间融合术
81.1400x002 足外侧柱延长术
81.1401 跟骰关节融合术
81.1500 跗跖融合术
81.1600 跖趾融合术
81.1700x001 跟骨关节融合术
81.1700x003 趾关节融合术
81.2101 髋关节融合术
81.2201 膝关节融合术
81.2300x002 肩 关 节 喙 突 截 骨 移 位 固 定 术~~[Latajet 手术]
81.2300x003 肩关节肩盂植骨固定术
81.2300x004 肩关节镜下盂唇固定术
81.2300x005 肩关节盂唇固定术
81.2301 肩关节融合术
81.2401 肘关节融合术
81.2500x002 全腕关节融合术
81.2500x003 腕骨间融合术
81.2500x004 腕中关节融合术
81.2501 腕桡关节固定术
81.2701 掌指关节固定术
81.2801 指间关节固定术
81.2901 骶髂关节融合术
81.4200 膝五合一修补术
81.4900x002 踝关节镜下软骨成形术
81.4900x003 踝关节镜下软骨修复术
81.4900x004 踝关节镜下异体骨软骨移植术
81.4900x005 踝关节镜下自体骨软骨移植术
81.4900x006 踝关节软骨镜下软骨细胞移植术
81.5600 踝关节全部置换
81.5700x001 跖趾关节置换术
81.5700x002 趾关节置换术
81.7100x001 掌指关节成形术伴植入
81.7100x002 人工指关节置换术
81.7100x003 指间关节成形术伴植入
81.7100x004 异体指关节游离移植术
81.7100x005 人工掌指关节置换术
81.7200x002 掌指关节成形术
81.7200x003 指间关节成形术
81.7200x004 掌板紧缩术
81.7200x005 掌板修复术
81.7200x006 指关节软骨重建术
81.7400x001 腕关节成形术伴植入
81.7400x002 腕掌关节成形术伴植入
81.7500x001 腕关节成形术
81.7500x002 腕掌关节成形术
81.7500x003 腕关节镜下 TFCC 成形术
81.8000x003 肩关节表面置换术
81.8200 复发性肩脱位的修补术
81.8201 关节镜习惯性肩关节脱位修补术
81.8300x001 肩关节成形术
81.8300x003 肩关节囊修复重建术
81.8300x004 肩关节修补术
81.8300x006 肩袖修补术
81.8300x007 肩关节镜下关节囊热紧缩术
81.8300x008 肩关节镜下肩袖修补术
81.8301 肩峰成形术
81.8302 肩关节盂成形术
81.8303 肩锁关节修补术
81.8304 高肩胛症松解术
81.8305 肩关节成形翻修术
81.8401 肘关节部分置换术
81.9101 关节抽吸术
81.9300x003 指间关节侧副韧带重建术
81.9300x004 腕关节镜下韧带重建术
81.9300x005 腕关节韧带重建术
81.9300x006 腕关节韧带紧缩术
81.9300x007 指关节囊缝合术
81.9300x008 指间关节侧副韧带缝合术
81.9400x001 踝关节韧带修补术
81.9400x006 踝关节镜下韧带修补术
81.9400x007 踝关节镜下韧带重建术
81.9401 踝关节囊缝合术
81.9402 踝关节韧带缝合术
81.9403 足关节囊缝合术
