包含以下主要手术或操作：
00.0300 周围血管治疗性超声
79.3900x048 髋骨骨折切开复位钢针内固定术
79.3900x049 肋骨骨折切开复位钢板内固定术
79.3900x050 髂骨骨折切开复位钢板内固定术
79.3900x051 锁骨骨折切开复位钢板内固定术
79.3900x052 髌骨骨折切开复位聚髌器内固定术
79.3900x053 胸骨骨折切开复位钢板内固定术
79.3900x054 胸骨骨折切开复位螺钉内固定术
79.3901 盆骨骨折切开复位内固定术
79.3902 肩胛骨骨折切开复位内固定术
79.3903 肋骨骨折切开复位内固定术
79.3904 锁骨骨折切开复位内固定术
79.3905 胸骨骨折切开复位内固定术
79.6000 开放性骨折部位的清创术
79.7000 脱位的闭合性复位术
79.7100 肩脱位闭合性复位术
79.7200 肘脱位闭合性复位术
79.7300 腕脱位闭合性复位术
79.7401 掌指关节脱位闭合性复位术
79.7402 指关节脱位闭合复位术
79.7500 髋脱位闭合性复位术
79.7700 踝脱位闭合性复位术
79.7801 跖关节脱位闭合复位术
79.7802 趾关节脱位闭合性复位术
79.7900x003 颈椎脱位闭合复位术
79.7900x005 桡尺关节脱位闭合复位术
79.8100x003 肩关节脱位切开复位内固定术
79.8100x004 肩锁关节脱位切开复位术
79.8100x006 肩锁关节脱位切开复位内固定术
79.8200 肘脱位开放性复位术
79.8200x001 肘关节脱位切开复位内固定术
79.8300 腕脱位开放性复位术
79.8300x001 腕关节脱位切开复位内固定术
79.8301 腕掌关节脱位切开复位术
79.8401 指关节脱位切开复位术
79.8402 掌指关节脱位切开复位术
79.8500x001 髋关节脱位切开复位内固定术
79.8700 踝脱位开放性复位术
79.8801 趾关节脱位切开复位术
79.8802 距下关节脱位切开复位术
79.8803 跖跗关节脱位切开复位术
79.8900x001 尺桡关节脱位切开复位术
79.8900x002 颈椎脱位切开复位内固定术
79.8900x005 腕掌关节切开复位内固定术
79.8900x006 腰椎脱位切开复位内固定术
79.8901 胸锁关节切开复位术
79.9400 手指骨损伤的手术
79.9800 趾骨损伤的手术
80.0201 肘关节切开假体去除关节旷置术
80.0500x001 髋关节假体取出术
80.0600x001 膝关节假体取出术
80.1100 肩关节切开术
80.1101 关节镜肩关节游离体取出术
80.1300 腕关节切开术
80.1500 髋关节切开术
80.1600 膝关节切开术
80.1601 膝关节游离体取出术
80.1602 膝关节异物取出术
80.1603 膝关节血肿清除术
80.1604 关节镜膝关节游离体取出术
80.1700 踝关节切开术
80.1802 趾关节切开术
80.4101 肩关节松解术
80.4102 关节镜肩关节松解术
80.4201 肘关节松解术
80.4400x001 指关节囊松解术
80.4401 指关节松解术
80.4601 膝关节松解术
80.4602 髌韧带松解术
80.4603 关节镜膝关节松解术
80.4701 踝关节松解术
80.4800x002 �趾关节松解术
80.4800x005 距下关节囊松解术
80.4802 趾关节松解术
80.5100x008 前入路颈椎间盘切除术
80.5100x011 后入路胸椎间盘切除术
80.5100x013 后入路腰椎间盘切除术
80.5100x023 颈椎间盘切除伴椎板切除术
80.5100x024 颈椎间盘切除伴半椎板切除术
80.5100x025 颈椎间盘髓核切除术
80.5100x026 椎间盘镜下后入路颈椎间盘切除术
80.5100x033 椎间盘镜下后入路腰椎间盘切除术
80.5100x035 腰椎间盘切除伴椎板切除术
80.5101 颈椎间盘切除术
80.5102 颈椎间盘切除伴椎管减压术
80.5107 腰椎间盘切除术
80.5108 腰椎间盘切除伴椎管减压术
80.6x00x002 膝半月板切除术
80.6x00x011 膝关节镜下内侧半月板切除术
80.6x06 关节镜膝关节半月板部分切除术
80.6x08 关节镜膝外侧半月板部分切除术
80.7100 肩关节滑膜切除术
80.7101 关节镜肩关节滑膜切除术
80.7300 腕关节滑膜切除术
80.7400 手和指关节滑膜切除术
80.7501 关节镜髋关节滑膜切除术
80.7600 膝关节滑膜切除术
80.7601 关节镜膝关节滑膜切除术
80.7701 关节镜踝关节滑膜切除术
80.7800 足和趾关节滑膜切除术
80.8101 肩关节病损切除术
80.8102 关节镜肩关节病损切除术
80.8201 肘关节病损切除术
80.8301 腕关节病损切除术
80.8302 关节镜腕关节病损切除术
80.8401 指关节病损切除术
80.8402 关节镜指关节病损切除术
80.8501 髋关节病损切除术
80.8502 关节镜髋关节病损切除术
80.8600x009 膝关节镜下微骨折术
80.8601 膝关节病损切除术
80.8602 关节镜膝关节病损切除术
80.8701 踝关节病损切除术
80.8702 关节镜踝关节病损切除术
80.8800x003 �囊病损切除术
80.8801 趾关节病损切除术
80.8900x005 胸锁关节病损切除术
80.8901 脊柱关节病损切除术
80.9903 椎体次全切除伴椎间盘切除术
81.0100x001 前入路寰-枢椎融合术
81.0102 寰-枢椎融合术，后入路
81.0200x001 前入路颈椎融合术
81.0200x002 前外侧入路颈椎融合术
81.0300x001 后入路颈椎融合术
81.0300x002 后外侧入路颈椎融合术
81.0402 胸腰椎椎体间融合术，前入路
81.0501 胸椎融合术，后入路
81.0502 胸腰椎融合术，后入路
81.0800x016 后外侧入路腰椎融合术
81.0801 腰椎椎体间融合术，后入路
81.1100 踝融合术
81.1300x003 距下关节融合术
81.1500 跗跖融合术
81.1700x001 跟骨关节融合术
81.1700x003 趾关节融合术
81.2201 膝关节融合术
81.2300x004 肩关节镜下盂唇固定术
81.2301 肩关节融合术
81.2401 肘关节融合术
81.2500x004 腕中关节融合术
81.2501 腕桡关节固定术
81.2601 掌腕关节固定术
81.2701 掌指关节固定术
81.2801 指间关节固定术
81.3701 腰椎后柱再融合术，后入路
81.4000x004 髋关节镜下髋关节成形术
81.4000x005 髋关节镜下盂唇修补术
81.4000x006 髋关节镜下软骨成形术
81.4402 髌骨支持带外侧松解，内侧紧缩术
81.4403 髌骨习惯性脱位韧带成形术
81.4501 膝关节前交叉韧带重建术
81.4502 膝关节后交叉韧带重建术
81.4504 关节镜膝关节前交叉韧带重建术
81.4505 关节镜膝关节后交叉韧带重建术
81.4600x001 副韧带修补术
81.4601 关节镜膝关节副韧带修补术
81.4700x005 膝关节镜下半月板成形术
81.4700x013 膝关节镜下半月板缝合术
81.4900x001 踝关节修补术
81.4901 踝关节内侧韧带修补术
81.4902 踝关节外侧韧带修补术
81.5100 全髋关节置换
81.5201 人工股骨头置换术
81.6200 2-3 个椎骨融合或再融合
81.6300 4-8 个椎骨融合或再融合
81.6500 经皮椎骨成形术
81.6600x002 腰椎骨折球囊扩张成形术
81.6600x003 胸椎骨折球囊扩张成形术
81.6601 经皮椎体球囊扩张成形术
81.7100x005 人工掌指关节置换术
81.7200x002 掌指关节成形术
81.7200x003 指间关节成形术
81.7200x006 指关节软骨重建术
81.7500x001 腕关节成形术
81.7500x002 腕掌关节成形术
81.7500x004 腕关节镜下 TFCC 修补术
81.7900 手、指和腕关节的其他修补术
81.8101 人工肱骨头置换术
81.8300x001 肩关节成形术
81.8300x003 肩关节囊修复重建术
81.8300x004 肩关节修补术
81.8300x006 肩袖修补术
81.8300x008 肩关节镜下肩袖修补术
81.8301 肩峰成形术
81.8303 肩锁关节修补术
81.8305 肩关节成形翻修术
81.8400x002 人工桡骨头置换术
81.8500x002 肘关节成形术
81.9101 关节抽吸术
81.9201 关节治疗性物质注射
81.9202 韧带治疗性物质注射
81.9300x003 指间关节侧副韧带重建术
81.9300x005 腕关节韧带重建术
81.9300x007 指关节囊缝合术
81.9300x008 指间关节侧副韧带缝合术
81.9300x010 肘关节韧带修补术
81.9301 上肢关节囊缝合术
81.9302 上肢韧带缝合术
81.9400x001 踝关节韧带修补术
81.9400x006 踝关节镜下韧带修补术
81.9401 踝关节囊缝合术
81.9402 踝关节韧带缝合术
81.9403 足关节囊缝合术
81.9404 足韧带缝合术
81.9500x001 髌韧带缝合术
81.9501 下肢关节囊缝合术
81.9502 下肢韧带缝合术
81.9600x003 髌韧带重建术
81.9600x009 关节软骨修复术
81.9600x015 韧带修补术
81.9600x018 跖趾关节镜下软骨修复术
81.9600x021 膝关节后外侧角重建术
81.9600x024 膝关节镜下膝后十字韧带再附着术
81.9600x025 膝后十字韧带再附着术
81.9600x027 髌骨内侧支持带紧缩缝合术
81.9600x029 髌韧带移位术
81.9700x002 肘关节翻修术
81.9900 关节结构的其他手术
82.0101 手部腱鞘松解术
82.0102 手腱鞘切开探查术
82.0103 手部肌腱切开异物去除术
82.0200x001 手部肌肉切开减压术
82.0201 手部肌肉异物去除术
82.0401 掌间隙切开引流术
82.0901 手部软组织切开术
82.0902 手部软组织切开异物去除术
82.1101 手部肌腱切断术
82.1201 手部筋膜切断术
82.2100 手腱鞘病损切除术
82.2200 手肌肉病损切除术
82.2900x001 手部软组织病损切除术
82.3301 手部腱鞘切除术
82.3400x001 手肌肉切取术
82.3500x002 掌腱膜切除术
82.3501 掌腱膜挛缩松解术
82.3600x001 手部肌肉切除术
82.3601 手部肌肉清创术
82.4100 手腱鞘缝合术
82.4200 手屈肌腱延迟性缝合术
82.4300x001 手部肌腱延迟性缝合术
82.4301 手部伸肌腱延迟性缝合术
82.4400x001 屈腕肌腱缝合术
82.4400x002 屈指肌腱缝合术
82.4500x001 拇长伸肌腱缝合术
82.4500x009 伸指总肌腱缝合术
82.4500x010 伸指肌腱侧束缝合术
82.4500x011 伸指肌腱中央束缝合术
82.4500x012 伸腕肌腱缝合术
82.4500x013 伸指肌腱缝合术
82.4501 手部伸肌腱缝合术
82.4601 手部筋膜缝合术
82.4602 手部肌肉缝合术
82.5100 手肌腱前徙术
82.5301 手部肌腱止点重建术
82.5401 手部肌肉止点重建术
82.5501 手部肌腱延长术
82.5502 手部肌腱缩短术
82.5600x002 手部自体肌腱移植术
82.5601 手部肌腱移植术
82.5700x001 手部肌腱移位术
82.5801 手部肌肉移植术
82.6100x002 拇指整复术
82.6101 足趾转位代拇指术
82.6102 手指转位代拇指术
82.6900x002 拇指重建术
82.6901 拇指残端拇化术
82.7100x001 拇外展功能重建术
82.7100x002 指浅屈肌替代法屈肌腱滑车重建术
82.7100x003 游离腱片法屈肌腱滑车重建术
82.7100x004 腱环法屈肌腱滑车重建术
82.7101 拇对掌肌功能重建术
82.7900x001 手肌腱移植的整形术
82.7901 手肌腱硅条成形术
82.8100x001 手指移位术
82.8101 手指代手指再造术
82.8102 足趾代手指再造术
82.8400x001 槌状指矫正术
82.8500x001 手部肌腱固定术
82.8500x002 屈指浅肌腱近指间关节固定术
82.8600x001 手部肌腱成形术
82.8600x006 手指肌腱成形术
82.8600x010 指深-浅屈肌腱交叉延长术
82.8600x011 伸指肌腱中央束重建术[Matev 法]
82.8901 手筋膜疝修补术
82.8902 手筋膜折叠术
82.9100x004 手指肌腱松解术
82.9101 手部筋膜松解术
82.9102 手部肌肉粘连松解术
82.9103 手部肌腱粘连松解术
82.9300x001 手软组织抽吸术
82.9600x001 手软组织局部作用治疗性物质注射
82.9900 手肌、腱和筋膜的其他手术
83.0100x001 肌腱探查术
83.0101 腱鞘切开术
83.0102 腱鞘松解术
83.0200x005 前臂切开减压术
83.0200x006 小腿减张术
83.0201 肌肉筋膜切开减压术
83.0202 肌肉切开探查术
83.0203 肌肉切开异物取出术
83.0204 肌肉切开引流术
83.0900x003 筋膜间隙切开减压术
83.0901 筋膜切开术
83.0902 软组织探查术
83.0903 软组织切开异物取出术
83.0904 软组织切开引流术
83.1101 跟腱挛缩松解术
83.1202 臀大肌切断术
83.1300x004 前臂肌腱松解术
83.1300x006 下肢肌腱松解术
83.1300x007 肌腱松解术
83.1301 足部肌腱松解术
83.1303 腕部屈肌腱松解术
83.1900x023 髋关节镜下髂腰肌松解术
83.1901 肌肉松解术
83.1904 胸腔出口综合征减压术
83.2900x001 肌腱、血管、神经探查术
83.2900x002 手肌腱、血管、神经探查术
83.2900x003 足血管、神经、肌腱探查术
83.3100x001 跟腱病损切除术
83.3101 腱鞘囊肿切除术
83.3200 肌肉病损切除术
83.3200x001 背部肌肉病损切除术
83.3200x009 上肢肌肉病损切除术
83.3200x012 下肢肌肉病损切除术
83.3900x001 腘窝病损切除术
83.3900x016 滑囊病损切除术
83.3900x017 软组织病损切除术
83.3901 肌腱病损切除术
83.3902 腘窝囊肿切除术
83.3904 颈部软组织病损切除术
83.4100x001 肌腱切取术
83.4201 肌腱切除术
83.4301 肌肉切取用做移植物
83.4400x001 筋膜切除术
83.4900 软组织的其他切除术
83.6100 腱鞘缝合术
83.6201 肌腱延迟缝合术
83.6300 回旋肌环带修补术
83.6400x007 前臂肌腱缝合术
83.6400x008 上肢肌腱缝合术
83.6400x009 腕部肌腱缝合术
83.6400x011 下肢肌腱缝合术
83.6400x013 趾肌腱缝合术
83.6400x015 �长伸肌腱缝合术
83.6401 肌腱缝合术
83.6402 跟腱缝合术
83.6403 腱膜缝合术
83.6500x001 腹直肌缝合术
83.6500x002 肱二头肌缝合术
83.6500x003 肱三头肌缝合术
83.6500x005 股二头肌缝合术
83.6500x006 股四头肌缝合术
83.6500x011 胫前肌缝合术
83.6500x012 前臂肌缝合术
83.6500x013 三角肌缝合术
83.6500x014 提肛肌缝合术
83.6500x015 臀部肌缝合术
83.6500x016 下肢肌肉缝合术
83.6500x017 胸锁乳突肌缝合术
83.6500x018 上肢肌肉缝合术
83.6501 肌肉缝合术
83.6502 筋膜缝合术
83.6503 腹直肌分离修补术
83.7300x002 肌腱再接术
83.7400x001 肌肉再接术
83.7500x003 前臂肌腱移位术
83.7501 肌腱转移术
83.7600x002 胫前肌腱移位术
83.7600x005 足趾肌腱移位术
83.7600x010 屈指肌腱移位术
83.7600x013 掌长肌腱移位术
83.7700x001 下肢肌肉移植术
83.7700x012 上肢肌屈指功能重建伴肌移位术
83.7701 肌肉转移术
83.7702 肌皮瓣转移术
83.7900x009 腓肠肌移位术
83.8100 肌腱移植
83.8101 异体肌腱移植术
83.8200x001 背阔肌移植术
83.8200x007 背阔肌游离移植术
83.8201 肌肉移植术
83.8202 筋膜移植术
83.8300 肌腱滑车重建术
83.8500x003 跟腱延长术
83.8500x008 伸趾肌腱延长术
83.8500x009 足屈肌腱延长术
83.8500x015 肱三头肌腱缩短术
83.8500x024 股四头肌腱延长术
83.8501 肌腱紧缩术
83.8502 肌腱延长术
83.8600 股四头肌成形术
83.8700x001 肌肉成形术
83.8700x003 肩关节肌肉成形术
83.8700x005 三角肌重建术
83.8700x007 下肢肌肉成形术
83.8701 肌肉修补术
83.8800x001 跟腱修补术
83.8800x010 距腓韧带缝合修补术
83.8800x012 足肌腱成形术
83.8800x014 肩关节镜下肱二头肌肌腱长头固定术
83.8800x015 冈上肌腱修补术
83.8800x016 胫前肌腱修补术
83.8800x017 上肢肌腱固定术
83.8800x018 下肢肌腱固定术
83.8801 肌腱固定术
83.8802 肌腱成形术
83.8803 肌腱修补术
83.8901 筋膜成形术
83.8902 筋膜延长术
83.9100x005 上肢肌腱粘连松解术
83.9100x008 下肢肌腱粘连松解术
83.9101 肌腱粘连松解术
83.9400 黏液囊抽吸术
83.9700 腱治疗性药物注入
83.9800x001 软组织治疗性药物局部注射
84.0100x001 多指截指术
84.0100x002 手指关节离断术
84.0100x004 手指离断术
84.0101 指关节离断术
84.0102 手指截断术，拇指除外
84.0103 掌指关节离断术
84.0201 拇指截断术
84.0202 拇指关节离断术
84.0301 手截断术
84.0302 掌截断术
84.0400 腕关节离断术
84.0500 经前臂截断术
84.0600 肘关节离断术
84.0701 上臂截断术
84.0800 肩关节离断术
84.0900x001 肩胛带离断术
84.1101 趾关节离断术
84.1102 多趾截除术
84.1103 跖骨头截断术
84.1200 经足截断术
84.1300 踝关节离断术
84.1400 经胫骨和腓骨踝部的踝截断术
84.1500x002 经胫骨和腓骨的小腿离断术
84.1501 小腿截断术
84.1600 膝关节离断术
84.1701 大腿截断术
84.1800 髋关节离断术
84.1901 半侧骨盆截断术
84.2101 拇指断指再植术
84.2201 手指断指再植术
84.2301 前臂断肢再植术
84.2302 断手再植术
84.2303 断腕再植术
84.2304 断掌再植术
84.2401 上臂断肢再植术
84.2501 断趾再植术
84.2601 断足再植术
84.2701 小腿断肢再植术
84.3x00 截断残端的修复术
84.5500x003 丙烯酸水泥骨空隙填充
84.5500x004 钙质骨空隙填充
84.5501 骨空隙骨水泥填充术
84.5600x001 水泥间隔物置入术
84.8205 经皮椎弓根钉内固定术
84.9900 肌肉骨骼系统的其他手术
85.0x00x002 乳房切开引流术
85.0x02 乳腺导管切开引流术
85.2000x001 乳房皮肤和皮下坏死组织切除清创术
85.2000x002 乳房皮肤和皮下组织非切除性清创
85.2100x003 乳房病损切除术
85.2100x019 乳房腺体区段切除术
85.2100x020 腔镜下乳房病损切除术
85.2101 乳房病损微创旋切术
85.2200 乳房象限切除术
85.2300x001 乳腺局部扩大切除术
85.2301 乳腺部分切除术
85.2401 副乳腺切除术
85.2402 副乳头切除术
85.2500 乳头切除术
85.3300x001 单侧乳房腺体切除伴假体置入术
85.3401 保留乳头的单侧皮下乳房切除术
85.3500x001 双侧皮下乳房切除伴假体置入术
85.3600x001 双侧皮下乳房切除术
85.3601 保留乳头的双侧皮下乳房切除术
85.4100x001 单侧乳房切除术
85.4200x001 双侧乳房切除术
85.4401 双侧乳腺改良根治术
85.7000x001 乳房重建术
85.7200x001 乳房重建术应用带蒂横向腹直肌(TRAM)肌皮瓣
85.8100 乳房裂伤缝合术
85.8601 乳头乳晕移位术
85.8700x003 乳头缩小术
85.8701 乳头成形术
85.8702 乳头重建术
85.8900x005 乳晕再造术
85.8900x007 乳房瘢痕松解术
85.8900x008 乳房下皱襞成形术
85.9100 乳房抽吸术
85.9300 乳房植入物修复术
85.9400 去除乳房植入物
85.9500 乳房组织扩张器置入
85.9600 乳房组织扩张器去除
85.9900 乳房其他手术
86.0100x002 皮肤和皮下组织脓肿抽吸术
86.0100x003 皮肤和皮下组织血肿抽吸术
86.0100x005 疱液抽取术
86.0101 帽状腱膜下血肿穿刺吸引术
86.0200x003 皮肤着色
86.0400x011 皮肤和皮下组织切开引流术
86.0401 创面封闭式负压引流术（VSD)
86.0402 男性会阴切开引流术
86.0500x007 皮下引流装置取出术
86.0501 皮下神经刺激器去除
86.0502 皮肤和皮下组织异物切开取出术
86.0503 皮肤组织扩张器取出术
86.0701 静脉输液港植入术
86.0900x002 皮肤和皮下组织切开探查术
86.0900x006 化疗泵管位置调整
86.0901 皮肤焦痂切开术
86.0902 皮肤窦道切开术
86.0903 甲切开术
86.2101 藏毛囊肿切除术
86.2102 藏毛窦切除术
86.2300x001 甲床去除术
86.2300x002 甲根部分去除术
86.2300x003 甲褶去除术
86.2300x005 拔甲术
86.2301 指(趾)甲去除术
86.2400x001 皮肤病损显微外科手术[Mohs 手术]
86.3x01 皮肤瘢痕切除术
86.3x02 皮肤病损切除术
86.3x03 皮下组织病损切除术
86.3x09 皮肤病损冷冻治疗
86.3x11 皮肤病损电灼治疗
86.3x12 皮肤病损激光治疗
86.3x13 颈部皮下组织病损切除术
86.3x15 皮肤及皮下血管瘤切除术
86.3x16 瘢痕单纯切除,Z 字改形修复术
86.4x01 头.面.颈皮肤病损根治切除术
86.4x02 躯干皮肤病损根治性切除术
86.4x03 肢体皮肤病损根治切除术
86.5900x006 皮肤缝合术
86.5901 伤口裂开缝合术
86.5902 头皮裂伤清创缝合术
86.5903 男性会阴皮肤缝合术
86.700x0013 游离皮瓣移植术
86.700x0014 皮瓣转移术
86.8100x002 面肌悬吊术
86.8300x031 脂肪垫切除术
86.8300x032 脂肪切除术
86.8301 吸脂术
86.8306 腹壁去脂术
86.8401 皮肤瘢痕松解术
86.8402 皮肤蹼状挛缩松解术
86.8403 皮肤 Z 型成形术
86.8501 并指矫正术
86.8502 并趾矫正术
86.8600x001 甲成形术
86.8701 自体脂肪移植术
86.8702 颞部脂肪移植充填术
86.8900x002 面部皮肤部分切除整形术
86.8900x010 脐整形术
86.8900x011 残端皮肤修整术
86.8900x014 颈部皮肤部分切除整形术
86.8901 皮肤 V-Y 缝合术
86.8902 “酒窝”成形术
86.9100x001 供体皮肤切除术
86.9100x002 皮片取皮术
86.9600x003 脊髓神经刺激器置入术
86.9601 其他神经刺激器的置入
86.9900 皮肤和皮下组织的其他手术
97.3801 角膜缝线去除
98.1800x001 造口腔内异物去除
98.1900x001 尿道内异物去除
98.2501 非切开躯干异物取出术
98.2600x001 手异物去除
98.2700x001 上肢异物去除
98.2800x001 足异物去除
98.2900x001 下肢异物去除
